dataset,seed,teacher_n_estimators,teacher_max_depth,teacher_learning_rate,lambda_fair,batch_size,epochs,lr,minority_fraction,penalty,label,AUC,SHAP_R2,DP_gap,mean_score_gap,EO_gap,TPR_g1,TPR_g0,EOdds_gap,dTPR,dFPR,grad_norm_mean,grad_norm_max,diverged,masked_batch_frac,n_train,p99_latency_ms,mean_latency_ms,train_seconds,teacher_AUC,sid
bank,44,100,4,0.1,2.5,64,60,0.001,,dp,OFAT:batch_size=64,0.9310086374144336,0.7717153429985046,0.0421313603000533,0.148735873401165,0.3232762426061622,0.2234042553191489,0.5466804979253111,0.3232762426061622,0.3232762426061622,0.032559796437659,4.218225994756699,65.20603355695107,False,0.972055359246172,36168,0.1358080904901726,0.1176778569897578,33.739373445510864,0.928567327917539,20
bank,42,100,4,0.1,2.5,256,60,0.001,,dp,OFAT:batch_size=256,0.9167299745624178,0.7598209381103516,0.0621835632997594,0.0036821141839027,0.4024896265560166,0.0,0.4024896265560166,0.4024896265560166,0.4024896265560166,0.0175725190839694,1.925980682085184,9.081138799834488,False,0.1914319248826291,36168,0.13738500011641,0.1193960839900682,17.860519886016846,0.928567327917539,21
bank,43,100,4,0.1,2.5,256,60,0.001,,dp,OFAT:batch_size=256,0.9197437776170584,0.7887771129608154,0.0746826835902085,0.0104649513959884,0.4325726141078838,0.0,0.4325726141078838,0.4325726141078838,0.4325726141078838,0.0307888040712468,2.051420457671973,6.923652424782204,False,0.1880281690140845,36168,0.1282121702024596,0.1150555180174706,17.5067241191864,0.928567327917539,22
bank,44,100,4,0.1,2.5,256,60,0.001,,dp,OFAT:batch_size=256,0.9175513397639478,0.7414639592170715,0.0645634363731955,0.0220781788229942,0.4076763485477178,0.0,0.4076763485477178,0.4076763485477178,0.4076763485477178,0.0196081424936386,1.8327664007174955,7.893790333186452,False,0.1849765258215962,36168,0.19346607999978,0.1189083920016855,18.65396332740784,0.928567327917539,23
bank,42,100,4,0.1,2.5,1024,60,0.001,,dp,OFAT:batch_size=1024,0.896514376554338,0.6312166452407837,0.0443109700815956,0.0014067888259887,0.2634854771784232,0.0,0.2634854771784232,0.2634854771784232,0.2634854771784232,0.0174300254452926,0.8920678540138735,1.6616603716820693,False,0.0018518518518518,36168,0.2071096705276431,0.1210129910050454,12.842009782791138,0.928567327917539,24
bank,43,100,4,0.1,2.5,1024,60,0.001,,dp,OFAT:batch_size=1024,0.901711621388402,0.6404236555099487,0.0530371713508612,0.0264492556452751,0.3039419087136929,0.0,0.3039419087136929,0.3039419087136929,0.3039419087136929,0.022264631043257,0.9205864374046504,1.5056810061964108,False,0.0004629629629629,36168,0.1718471695221524,0.1214552629935497,12.99890112876892,0.928567327917539,25
bank,44,100,4,0.1,2.5,1024,60,0.001,,dp,OFAT:batch_size=1024,0.8977043440382665,0.633708119392395,0.0681097008159564,0.003310702741146,0.3869294605809129,0.0,0.3869294605809129,0.3869294605809129,0.3869294605809129,0.0290076335877862,0.911950142052748,1.581266570588524,False,0.0004629629629629,36168,0.141523240117749,0.1164704989978417,12.470271110534668,0.928567327917539,26
bank,42,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:minority_fraction=None,0.9053005813120774,0.7115203738212585,0.0615367180417044,0.0028357654809951,0.3547717842323651,0.0,0.3547717842323651,0.3547717842323651,0.3547717842323651,0.0255725190839694,1.1783886271188737,3.18829011589361,False,0.0023474178403755,36168,0.1226699201379233,0.1121198289829408,13.76453685760498,0.928567327917539,27
bank,43,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:minority_fraction=None,0.9061178035849357,0.6986044049263,0.0592701722574796,0.005568727850914,0.3433609958506224,0.0,0.3433609958506224,0.3433609958506224,0.3433609958506224,0.0244274809160305,1.2233202966815273,3.2295654538903875,False,0.0032863849765258,36168,0.1286697499108413,0.1121891379925728,13.787884950637816,0.928567327917539,28
bank,44,100,4,0.1,2.5,512,60,0.001,,dp,OFAT:minority_fraction=None,0.904571307496452,0.7022188305854797,0.0555303717135086,0.0068484470248222,0.3278008298755187,0.0,0.3278008298755187,0.3278008298755187,0.3278008298755187,0.0221374045801526,1.2292897836239811,3.11248310517054,False,0.0018779342723004,36168,0.1222995000171067,0.1107805059982638,13.729374170303345,0.928567327917539,29
