lam,n_servers,sla_ms,seed,mean_wait_ms,p99_sojourn_ms,mean_sojourn_ms,throughput_rps,utilization,sla_violation_rate,offered_load,route
202,1,50.0,1,9.101232211231263,47.68163745436037,13.129587347287224,182.46305121419547,0.7350259694991467,0.006277777777777778,0.8137277374833046,teacher_large
202,1,50.0,2,9.018976042604132,46.261667229355574,13.049197322826817,182.77267089774983,0.7366143076952489,0.006166666666666667,0.8141046986049826,teacher_large
202,1,50.0,3,8.407865640907684,46.1075313163442,12.436426365685918,181.9947749294076,0.7331770023954657,0.0077777777777777776,0.8137692664052032,teacher_large
202,1,50.0,4,9.030170837680409,51.66469538347584,13.058700006292002,182.03858830225457,0.7333477627885095,0.011333333333333334,0.8137628920595418,teacher_large
297,1,50.0,0,7463.145117592335,13239.36434006858,7467.173833212389,223.38912366175165,0.8999712518467078,1.0,1.1965285391566152,teacher_large
297,1,50.0,1,7595.480075494918,13388.831078563113,7599.508430630975,223.38746179803172,0.8998840290646064,1.0,1.196421475408621,teacher_large
297,1,50.0,2,7853.500507255624,13470.95910571786,7857.530728535848,223.33026493203673,0.9000703862468646,1.0,1.1969757202261377,teacher_large
297,1,50.0,3,7316.204868214167,13149.331862171852,7320.2334289389455,223.423894668699,0.9000767270393097,1.0,1.1964825352591353,teacher_large
297,1,50.0,4,7144.876082616461,13245.912720072849,7148.904611785071,223.3766440308129,0.8998793260646984,1.0,1.196473163077643,teacher_large
437,1,50.0,0,19261.410844620797,34568.86245719611,19265.439560240855,223.41019794744358,0.9000561541506563,1.0,1.7605487259644474,teacher_large
437,1,50.0,1,19355.487357173068,34677.03416632276,19359.51571230913,223.39713953434182,0.8999230144233766,1.0,1.7603911944564559,teacher_large
437,1,50.0,2,19538.613516579444,34744.308541308616,19542.643737859667,223.3319766698443,0.9000772849290029,1.0,1.7612066994573137,teacher_large
437,1,50.0,3,19165.451383613803,34514.13837900403,19169.47994433858,223.42628867226318,0.9000863714280433,1.0,1.760481036728088,teacher_large
437,1,50.0,4,19049.4344336165,34577.19182252329,19053.462962785114,223.39398061897882,0.8999491670158091,1.0,1.760467246683266,teacher_large
643,1,50.0,0,27284.01067307922,49071.83031496667,27288.03938869927,223.4136507335447,0.9000700644439547,1.0,2.590464143695972,teacher_large
643,1,50.0,1,27348.164156857747,49146.02296201263,27352.192511993813,223.40371747646225,0.8999495127103021,1.0,2.5902323524839845,teacher_large
643,1,50.0,2,27480.388501432266,49201.23754903726,27484.41872271249,223.33314006565402,0.9000819736715525,1.0,2.591432283183187,teacher_large
643,1,50.0,3,27218.779536304068,49038.84992432414,27222.808097028847,223.42791578359603,0.9000929263448537,1.0,2.5903645460324043,teacher_large
643,1,50.0,4,27142.103924147727,49077.5757914006,27146.13245331634,223.40091626843332,0.8999771074819397,1.0,2.5903442554172544,teacher_large
945,1,50.0,0,32723.276698233916,58904.377740956006,32727.305413853977,223.4147476102004,0.9000744834480708,1.0,3.8071362609528667,teacher_large
945,1,50.0,1,32767.930620585736,58956.32109143557,32771.95897572179,223.40475282872552,0.8999536834769095,1.0,3.806795603572885,teacher_large
945,1,50.0,2,32864.41178108992,59003.15578088197,32868.44200237015,223.33392878163826,0.9000851523714962,1.0,3.8085591098104383,teacher_large
945,1,50.0,3,32678.42883831849,58881.549022149746,32682.457399043262,223.4290188760862,0.9000973702199353,1.0,3.806989884915431,teacher_large
945,1,50.0,4,32628.42417556485,58909.54532410737,32632.452704733463,223.40561844691723,0.8999960503451182,1.0,3.806960064337955,teacher_large
1390,1,50.0,0,36430.84824549118,65606.54544245538,36434.876961111244,223.41549528134513,0.9000774956024902,1.0,5.599914711877761,teacher_large
1390,1,50.0,1,36462.282382327096,65643.39470310684,36466.31073746316,223.40525970660428,0.8999557253610158,1.0,5.599413639117789,teacher_large
1390,1,50.0,2,36534.32816854259,65683.92998737209,36538.35838982281,223.33446639798117,0.900087319084322,1.0,5.602007579509533,teacher_large
1390,1,50.0,3,36399.894255994164,65589.95102013307,36403.922816718936,223.42977078420518,0.9001003993274521,1.0,5.5996994074417445,teacher_large
1390,1,50.0,4,36368.06933526573,65610.10478480544,36372.09786443434,223.40882371030278,0.9000089628421599,1.0,5.599655544370114,teacher_large
2044,1,50.0,0,38950.02241747319,70160.45021670031,38954.05113309325,223.41600330240394,0.9000795422748652,1.0,8.234694727394348,teacher_large
2044,1,50.0,1,38972.47414040113,70187.04353467873,38976.502495537185,223.40560411493462,0.8999571127600822,1.0,8.233957898098389,teacher_large
2044,1,50.0,2,39027.91688524407,70223.59468328429,39031.9471065243,223.3348316922617,0.900088791301105,1.0,8.23777229677517,teacher_large
2044,1,50.0,3,38928.508860631584,70148.09179589065,38932.537421356355,223.4302816841824,0.9001024575190347,1.0,8.23437812144671,teacher_large
2044,1,50.0,4,38909.036482795294,70162.9168117796,38913.0650119639,223.4110016349088,0.9000177366749624,1.0,8.234313620642096,teacher_large
3006,1,50.0,0,40663.51150417791,73257.92010161186,40667.54021979797,223.41634884892295,0.9000809343835237,1.0,12.110319153888167,teacher_large
3006,1,50.0,1,40679.85357880333,73277.53754390856,40683.88193393939,223.40583837481654,0.8999580564420806,1.0,12.109235538984226,teacher_large
3006,1,50.0,2,40724.00328542987,73311.60090829068,40728.03350671009,223.335080158402,0.9000897926746311,1.0,12.114845168349394,teacher_large
3006,1,50.0,3,40648.41913032107,73248.44291960014,40652.44769104585,223.43062918889578,0.9001038574628746,1.0,12.10985353868337,teacher_large
3006,1,50.0,4,40637.3486913718,73259.64343306773,40641.3772205404,223.41248303750953,0.9000237045485499,1.0,12.109758680846449,teacher_large
4420,1,50.0,0,41828.21211240817,75363.34644305958,41832.240828028225,223.41658372598724,0.9000818806364215,1.0,17.80692304064727,teacher_large
4420,1,50.0,1,41840.40130905546,75378.22221135777,41844.42966419152,223.40599760729117,0.8999586978870376,1.0,17.80532970136736,teacher_large
4420,1,50.0,2,41876.874860297336,75410.59456771374,41880.905081577555,223.33524904725445,0.9000904733340782,1.0,17.813578058584273,teacher_large
4420,1,50.0,3,41817.484374302985,75355.8277098098,41821.51293502776,223.4308653969998,0.9001048090415654,1.0,17.806238403519792,teacher_large
4420,1,50.0,4,41812.12493953109,75364.56455997938,41816.153468699704,223.41348999444955,0.9000277611039542,1.0,17.80609892526324,teacher_large
6500,1,50.0,0,42620.53800283875,76795.63194968292,42624.56671845881,223.41674350911654,0.9000825243572103,1.0,26.186651530363633,teacher_large
6500,1,50.0,1,42629.902067672214,76807.28203831158,42633.93042280827,223.40610593054816,0.8999591342515864,1.0,26.18430838436376,teacher_large
6500,1,50.0,2,42661.15366178,76838.50403084826,42665.183883060214,223.33536393959628,0.9000909363756392,1.0,26.19643832144746,teacher_large
6500,1,50.0,3,42612.77945173657,76789.44551560792,42616.80801246135,223.43102608561585,0.900105456385413,1.0,26.18564471105852,teacher_large
6500,1,50.0,4,42611.30511536516,76796.50637780027,42615.33364453377,223.41417501521008,0.9000305207300692,1.0,26.185439595975353,teacher_large
